,desert,scrubland,grassland,pineoak,subalpine
17,9.61952985222794,6.873708976280753,7.2355625,5.154020884645612,3.870031484723569
18,10.367721969704181,7.40833540323527,7.798333333,5.554892638092757,4.17103653338345
19,12.130736029077989,8.66811064707634,9.124427083,6.499492989827403,4.880314431846098
20,13.738533387731401,9.816974604669534,10.33377083,7.360930221383842,5.527147124776824
21,16.70274575849966,11.935075332412815,12.563375,8.94911724301111,6.719678919833664
22,21.03729110948636,15.032358021365928,15.82370833,11.271511123753093,8.463509152492652
23,15.532208561181276,11.0986589831861,11.68292708,8.321958405322569,6.248760291038822
24,11.631087278947868,8.311082793167095,8.748604167,6.231787589177155,4.6793008247353
25,12.794741646777311,9.142580963692032,9.623875,6.855258694983118,5.147450423521881
26,11.665515250317311,8.335683564667635,8.7745,6.250233655271849,4.693151536277512
27,16.862338662033597,12.04911366800963,12.68341667,9.034625076604936,6.783884714805208
28,18.55252218892049,13.256847295202805,13.95472917,9.940203761871082,7.4638621736306465
29,22.87068447407,16.342423338567826,17.20273958,12.253819805777322,9.201101337746762
30,25.219126390416506,18.020520556273976,18.96917708,13.512084904920782,10.145902621792942
31,29.19112554186652,20.85874307239602,21.9568125,15.640231175564836,11.743876952092117
32,25.28710986774756,18.06909867241351,19.0203125,13.548509581319488,10.173253043461548
33,27.497936833603806,19.64886206975772,20.68323958,14.7330423526089,11.062690479237887
34,26.867542121264414,19.1984086838468,20.20907292,14.39528494004524,10.809076485411392
35,20.808066746088016,14.868563991046608,15.65129167,11.148695645827107,8.371289936268496
36,20.756452481420872,14.831682621603743,15.61246875,11.121041383911336,8.35052500987488
37,23.07960659989414,16.49171024901787,17.35988542,12.365757604848948,9.285152764086225
38,20.358162675180537,14.5470815799342,15.31288542,10.907642807157742,8.190289102936294
39,21.717485905764622,15.518396439939417,16.33533333,11.635950783434952,8.737158209960082
40,21.365658632287047,15.266995558092466,16.07069792,11.447446236627878,8.59561463699354
41,21.315803162244663,15.231370948864015,16.03319792,11.420734314344818,8.575557290978335
42,22.017338865017802,15.732658676165606,16.560875,11.796608158385114,8.857792005054401
43,24.463899111724455,17.48086710081167,18.40111458,13.107443802202921,9.842067258572628
44,21.9513080602634,15.685475857220847,16.51120833,11.761229698942493,8.831227162771388
45,16.83058349293334,12.026422767909432,12.65953125,9.017611063731918,6.77110929790765
46,13.107127712817883,9.36579882768263,9.85884375,7.022631148021714,5.273126410762146
47,13.392287148287044,9.569561693577947,10.07333333,7.175415921128002,5.387848856701233
48,12.51456775432395,8.94238055586959,9.413135417,6.705145111968182,5.034733710579726
49,14.000011488225223,10.003815790681232,10.53044792,7.501026838528856,5.632342336707315
50,12.951426310570342,9.254541194233886,9.741729167,6.93920833097348,5.210486205037951
51,11.030481200652446,7.8819151046202505,8.29684375,5.909990545191396,4.437671091408853
52,14.73002020832083,10.525449131308815,11.07954167,7.892156160558535,5.926032025734937
53,19.892124815786076,14.214070646279845,14.96234375,10.65794569126405,8.002797487791296
54,22.696993560370604,16.218311161472453,17.07209375,12.160758438908907,9.131223774606669
55,16.753958400794932,11.971669719503629,12.60189583,8.976556320804146,6.740282269596407
56,17.14112767189908,12.248324497336903,12.89311458,9.183996657267329,6.896044275859478
57,18.783574586220386,13.421947561193836,14.12852083,10.063998676947445,7.556816825875358
58,21.06795222356243,15.054267156041426,15.84677083,11.287938955957173,8.475844420292
59,25.322257974127442,18.09421402191957,19.04675,13.567341486529044,10.187393472402267
60,21.17158236197379,15.128316867779306,15.92471875,11.343462656788269,8.517535844361479
61,14.57875040296723,10.417358129474826,10.96576042,7.81110773636469,5.865174695033806
62,15.47324062797767,11.056522993381936,11.63857292,8.290364141993226,6.2250369114565896
63,15.78453263899405,11.278959091947833,11.87271875,8.457150414362884,6.350272749598647
